contract_id,report_date,score
6844,2023-07-30,0.0005784829
834,2023-07-30,0.0006687045
444,2023-07-30,0.0018580159
1621,2023-07-30,0.0003691117
3598,2023-07-30,0.0009036064
1824,2023-07-30,0.001081566
3054,2023-07-30,0.00047489008
6406,2023-07-30,0.010698934
3579,2023-07-30,0.06892548
4522,2023-07-30,0.0007150968
2880,2023-07-30,0.0023644567
5109,2023-07-30,0.0028304656
3896,2023-07-30,0.002986173
1835,2023-07-30,7.6035656e-05
3400,2023-07-30,1.8000603e-05
4659,2023-07-30,6.737312e-05
197,2023-07-30,0.00035013756
4953,2023-07-30,0.0057055554
72,2023-07-30,0.043839514
194,2023-07-30,0.16780259
1654,2023-07-30,0.01809905
4540,2023-07-30,0.00014313062
4012,2023-07-30,0.030075213
7085,2023-07-30,0.19852406
5089,2023-07-30,0.0010419488
4166,2023-07-30,0.055187445
3889,2023-07-30,0.7694898
4755,2023-07-30,0.4268396
2743,2023-07-30,0.04214585
6681,2023-07-30,0.011960924
6146,2023-07-30,0.0013440648
4514,2023-07-30,0.0029383104
4609,2023-07-30,0.45993164
2166,2023-07-30,0.01810805
1109,2023-07-30,0.0028663874
279,2023-07-30,0.08961157
6436,2023-07-30,0.33068845
2951,2023-07-30,0.7090295
5971,2023-07-30,0.0027998488
301,2023-07-30,0.018811027
3435,2023-07-30,0.0035714507
6738,2023-07-30,0.93645954
2776,2023-07-30,0.033606034
3405,2023-07-30,0.011915843
7174,2023-07-30,0.23954768
3262,2023-07-30,0.97948533
3089,2023-07-30,0.9225068
7329,2023-07-30,0.0005478263
3575,2023-07-30,0.03693821
2385,2023-07-30,0.0043201447
2236,2023-07-30,0.010341287
7235,2023-07-30,0.3645424
161,2023-07-30,0.09527967
2318,2023-07-30,0.13501735
3040,2023-07-30,0.020074308
5016,2023-07-30,0.018414458
6982,2023-07-30,0.09128177
6656,2023-07-30,0.0017777085
280,2023-07-30,0.0035655499
1163,2023-07-30,0.5090025
1166,2023-07-30,0.047575157
649,2023-07-30,0.035889346
4886,2023-07-30,5.4915745e-05
3748,2023-07-30,3.4749508e-05
5039,2023-07-30,0.5713916
6934,2023-07-30,0.009720862
190,2023-07-30,0.00019429128
496,2023-07-30,0.82313234
513,2023-07-30,0.8092901
4967,2023-07-30,0.025380054
668,2023-07-30,1.4324983e-05
6612,2023-07-30,0.020694256
6212,2023-07-30,2.0186106e-05
5773,2023-07-30,3.625949e-05
1565,2023-07-30,1.36892e-05
383,2023-07-30,0.0007934372
4935,2023-07-30,0.009100656
3680,2023-07-30,0.0023956497
6308,2023-07-30,0.3961487
846,2023-07-30,0.002113263
2902,2023-07-30,0.0046631494
3726,2023-07-30,0.0033238332
2655,2023-07-30,0.95758533
2706,2023-07-30,3.584226e-05
574,2023-07-30,1.013279e-05
4757,2023-07-30,0.13037209
7221,2023-07-30,0.03569315
4871,2023-07-30,0.38840064
5737,2023-07-30,0.66881204
1516,2023-07-30,0.00016119082
6023,2023-07-30,0.0003580451
5531,2023-07-30,0.0027047396
1743,2023-07-30,0.00056968135
236,2023-07-30,0.0014059743
6702,2023-07-30,0.0009675026
1221,2023-07-30,0.004358212
746,2023-07-30,0.035056274
1100,2023-07-30,0.002344529
3790,2023-07-30,4.933278e-05
449,2023-07-30,0.0485668
6476,2023-07-30,0.00030219555
7131,2023-07-30,0.0011629065
5339,2023-07-30,0.0002430876
6566,2023-07-30,0.00126187
6617,2023-07-30,0.5226489
2952,2023-07-30,0.00016562144
4616,2023-07-30,0.0037734706
878,2023-07-30,0.0006200671
4644,2023-07-30,0.008838594
5355,2023-07-30,7.178386e-05
5155,2023-07-30,4.8120815e-05
6190,2023-07-30,7.247925e-05
5667,2023-07-30,0.005455315
3714,2023-07-30,0.0027209718
5139,2023-07-30,0.006907781
2128,2023-07-30,0.032280266
5517,2023-07-30,0.015122135
6150,2023-07-30,0.0067076483
2763,2023-07-30,0.0015999874
3962,2023-07-30,0.0020908315
5577,2023-07-30,0.00036793947
6379,2023-07-30,0.577721
2197,2023-07-30,0.1946614
5527,2023-07-30,0.0036561291
6771,2023-07-30,0.06302241
4277,2023-07-30,0.0014793277
5228,2023-07-30,0.0016317765
6561,2023-07-30,8.086363e-05
4284,2023-07-30,2.3961067e-05
7005,2023-07-30,0.023755452
6583,2023-07-30,0.02750961
2434,2023-07-30,0.0017391046
1551,2023-07-30,0.0010394851
1359,2023-07-30,0.0008901159
2817,2023-07-30,0.0029960077
5018,2023-07-30,0.0027882457
4517,2023-07-30,1.9729137e-05
405,2023-07-30,0.0020940702
5326,2023-07-30,0.00020263593
6344,2023-07-30,0.0011516412
3617,2023-07-30,0.9733324
252,2023-07-30,0.0006128351
3181,2023-07-30,0.93774503
6533,2023-07-30,0.03166139
1552,2023-07-30,0.036614954
1381,2023-07-30,0.029958466
1680,2023-07-30,0.005455176
5306,2023-07-30,0.26804155
4305,2023-07-30,0.0002749165
4888,2023-07-30,8.883079e-05
271,2023-07-30,0.0066211023
2219,2023-07-30,0.47585416
6627,2023-07-30,5.976359e-05
3891,2023-07-30,0.0016833345
207,2023-07-30,0.00022743146
345,2023-07-30,0.0004414916
4585,2023-07-30,6.663799e-05
2257,2023-07-30,6.355842e-05
6136,2023-07-30,0.16515827
1396,2023-07-30,9.9202e-05
2022,2023-07-30,0.0005730192
223,2023-07-30,0.0053133965
6579,2023-07-30,0.03171456
1427,2023-07-30,0.16402896
2398,2023-07-30,0.0012098352
1354,2023-07-30,0.00037475428
7121,2023-07-30,0.00024998188
3373,2023-07-30,0.00015097857
6513,2023-07-30,0.0005578796
6132,2023-07-30,0.4403763
4269,2023-07-30,0.05298382
4549,2023-07-30,0.17964053
3908,2023-07-30,0.46699598
2917,2023-07-30,0.06152004
1898,2023-07-30,0.00010852019
5467,2023-07-30,0.00047747293
6208,2023-07-30,0.00043763718
5451,2023-07-30,0.0019057194
2418,2023-07-30,0.6378313
5058,2023-07-30,0.0035512447
6517,2023-07-30,0.40494418
5796,2023-07-30,7.671118e-05
2832,2023-07-30,0.0019420981
781,2023-07-30,0.007878661
5548,2023-07-30,0.01825591
1401,2023-07-30,0.072739206
25,2023-07-30,0.026707212
5452,2023-07-30,0.00667874
6229,2023-07-30,0.012879689
3470,2023-07-30,0.31278455
48,2023-07-30,9.0022884e-05
898,2023-07-30,0.022179961
1989,2023-07-30,0.35978436
412,2023-07-30,0.0032172997
4559,2023-07-30,0.06167205
2360,2023-07-30,0.00041761002
1709,2023-07-30,0.00015942256
3379,2023-07-30,0.64689726
6551,2023-07-30,0.00033088526
365,2023-07-30,0.0216645
4593,2023-07-30,0.22891758
4941,2023-07-30,0.7887464
6284,2023-07-30,0.34818652
1515,2023-07-30,0.004318575
3052,2023-07-30,0.00031743446
6197,2023-07-30,0.0017218391
3337,2023-07-30,0.005556742
5498,2023-07-30,0.00016822417
1186,2023-07-30,4.10676e-05
2159,2023-07-30,0.011892517
390,2023-07-30,0.005756557
922,2023-07-30,0.022081375
6932,2023-07-30,0.56672937
7232,2023-07-30,0.030816138
4490,2023-07-30,8.547306e-05
4890,2023-07-30,0.0005588929
6195,2023-07-30,5.608797e-05
5876,2023-07-30,8.1280865e-05
1903,2023-07-30,0.00060681504
4414,2023-07-30,1.2874603e-05
6637,2023-07-30,0.24630755
5424,2023-07-30,0.00079300004
6106,2023-07-30,0.000100533165
3031,2023-07-30,7.998943e-05
1135,2023-07-30,0.00021700065
246,2023-07-30,0.003329118
5518,2023-07-30,2.9305616e-05
4682,2023-07-30,0.09104022
1275,2023-07-30,0.726294
5666,2023-07-30,0.057911534
5563,2023-07-30,0.0014902353
298,2023-07-30,6.9101654e-05
7094,2023-07-30,0.00014271338
7318,2023-07-30,0.086926915
451,2023-07-30,0.015790125
2565,2023-07-30,0.000956436
6828,2023-07-30,0.036403853
4794,2023-07-30,0.00019850333
1959,2023-07-30,0.6164283
4051,2023-07-30,0.0049389005
2039,2023-07-30,0.0008194645
4820,2023-07-30,0.00028395653
6010,2023-07-30,0.0028363466
6471,2023-07-30,0.2513328
871,2023-07-30,0.011131187
1967,2023-07-30,0.006923457
859,2023-07-30,0.0952127
6055,2023-07-30,0.01986456
4214,2023-07-30,0.003181358
3837,2023-07-30,0.0013632575
422,2023-07-30,0.0012123982
5967,2023-07-30,0.0003840526
6846,2023-07-30,0.00044194856
4094,2023-07-30,0.0025267005
7269,2023-07-30,0.6617901
1798,2023-07-30,0.96479195
5036,2023-07-30,0.86895436
1639,2023-07-30,0.12725127
6906,2023-07-30,0.013199528
6505,2023-07-30,0.004985114
394,2023-07-30,0.00017982721
7001,2023-07-30,0.0071087875
6252,2023-07-30,0.041279655
7075,2023-07-30,0.7099684
1881,2023-07-30,0.042093437
1461,2023-07-30,6.333987e-05
2165,2023-07-30,9.3877316e-05
1622,2023-07-30,5.509456e-05
5480,2023-07-30,0.93944836
4591,2023-07-30,0.09640896
3447,2023-07-30,0.00013772647
1379,2023-07-30,8.5651875e-05
6753,2023-07-30,0.47437403
4892,2023-07-30,0.00037016472
6439,2023-07-30,0.053444047
6260,2023-07-30,0.00013575952
3744,2023-07-30,0.00044709444
7201,2023-07-30,0.0006336768
421,2023-07-30,0.0021502574
6524,2023-07-30,0.008894662
7315,2023-07-30,0.31839153
2740,2023-07-30,0.6900274
1558,2023-07-30,0.0046264925
5659,2023-07-30,0.0011891922
6724,2023-07-30,0.0022997658
2023,2023-07-30,1.2199084e-05
5552,2023-07-30,0.0045501194
6181,2023-07-30,0.011347492
5085,2023-07-30,0.010806978
2844,2023-07-30,6.3975654e-06
5785,2023-07-30,0.5191977
6464,2023-07-30,0.27801618
1326,2023-07-30,0.008413951
2972,2023-07-30,0.0069287815
2208,2023-07-30,0.01806573
3777,2023-07-30,0.0071992874
40,2023-07-30,0.038155377
3102,2023-07-30,0.00012689829
1265,2023-07-30,0.002640744
6966,2023-07-30,0.002241214
1056,2023-07-30,0.00013566017
5598,2023-07-30,0.00083732605
2246,2023-07-30,0.0006070733
5866,2023-07-30,9.280443e-05
4359,2023-07-30,5.267064e-05
3705,2023-07-30,0.1316754
3175,2023-07-30,0.86537796
4394,2023-07-30,0.000102321304
2848,2023-07-30,0.8135784
4156,2023-07-30,0.0034328103
3913,2023-07-30,0.49576512
2555,2023-07-30,0.0058911643
1941,2023-07-30,0.53437114
4808,2023-07-30,0.002001822
6467,2023-07-30,0.0008990367
3729,2023-07-30,1.3828278e-05
5059,2023-07-30,0.0013177991
1418,2023-07-30,0.0055173635
4595,2023-07-30,0.00039585432
1955,2023-07-30,0.5135081
5056,2023-07-30,0.0001377662
7224,2023-07-30,0.4372978
4411,2023-07-30,0.00048484406
4037,2023-07-30,0.06864649
214,2023-07-30,3.6994617e-05
238,2023-07-30,0.0013483167
3911,2023-07-30,0.9941876
126,2023-07-30,4.382928e-05
1199,2023-07-30,1.4603138e-05
2097,2023-07-30,0.0003192822
1329,2023-07-30,9.58244e-05
3395,2023-07-30,7.09494e-05
2015,2023-07-30,4.5239925e-05
3213,2023-07-30,0.006377697
2686,2023-07-30,0.00014086564
1777,2023-07-30,0.00041578212
3804,2023-07-30,0.0014760295
2964,2023-07-30,0.0007414818
5103,2023-07-30,0.00031469265
670,2023-07-30,7.681052e-05
1526,2023-07-30,0.0052971044
6399,2023-07-30,0.04676952
3427,2023-07-30,0.0017197927
2569,2023-07-30,0.0038318236
4433,2023-07-30,0.0063177147
2206,2023-07-30,0.00039132437
2726,2023-07-30,3.3597153e-05
1877,2023-07-30,2.3682913e-05
840,2023-07-30,0.0014937917
1540,2023-07-30,2.1954378e-05
2578,2023-07-30,0.00042440495
6382,2023-07-30,4.0332478e-05
1142,2023-07-30,0.019323468
4484,2023-07-30,0.00025846562
1888,2023-07-30,0.00034828982
3571,2023-07-30,0.0105115175
3035,2023-07-30,0.00013212363
4872,2023-07-30,0.0018014511
5371,2023-07-30,0.00022248428
1968,2023-07-30,0.0022569497
5008,2023-07-30,0.003777961
290,2023-07-30,0.0013526281
6387,2023-07-30,0.094197035
303,2023-07-30,0.004033923
2432,2023-07-30,0.02661707
7,2023-07-30,0.0071110525
3106,2023-07-30,0.0003888011
5956,2023-07-30,0.03361096
5592,2023-07-30,0.0041035414
335,2023-07-30,0.9408057
813,2023-07-30,0.0004829963
4973,2023-07-30,0.3390665
6511,2023-07-30,0.0008122921
2232,2023-07-30,0.0002870361
5716,2023-07-30,0.0004482468
3486,2023-07-30,0.9386335
5665,2023-07-30,0.10700802
1013,2023-07-30,0.14338285
1555,2023-07-30,0.00050284463
3338,2023-07-30,0.0013706088
1081,2023-07-30,0.007276356
2123,2023-07-30,0.0040602884
3163,2023-07-30,0.0009377599
4358,2023-07-30,0.0012982091
2086,2023-07-30,0.09253874
1458,2023-07-30,0.00044500828
6420,2023-07-30,0.0022086303
5641,2023-07-30,0.00033132234
1987,2023-07-30,0.0017837683
7157,2023-07-30,0.52048236
5074,2023-07-30,0.30925384
6991,2023-07-30,0.002922972
1792,2023-07-30,0.00036557516
656,2023-07-30,0.0008690953
1230,2023-07-30,0.002875964
1430,2023-07-30,0.67504245
7146,2023-07-30,0.00028814873
1736,2023-07-30,0.0010790229
6174,2023-07-30,0.0014916459
6766,2023-07-30,1.6768774e-05
4396,2023-07-30,0.0002697905
1755,2023-07-30,1.3192494e-05
5916,2023-07-30,1.4742215e-05
3365,2023-07-30,0.051855903
603,2023-07-30,0.001818935
3567,2023-07-30,0.009170811
5183,2023-07-30,4.6133995e-05
6833,2023-07-30,0.0012592474
4835,2023-07-30,2.5629997e-05
6874,2023-07-30,0.011239509
4916,2023-07-30,0.00076095265
6984,2023-07-30,0.00043553114
5100,2023-07-30,2.5629997e-06
2594,2023-07-30,0.008601706
5133,2023-07-30,0.0016661882
2909,2023-07-30,0.005164782
1551,2023-08-06,0.0006183386
2817,2023-08-06,0.0014669498
1359,2023-08-06,0.0006929636
2908,2023-08-06,0.4104526
2093,2023-08-06,0.023619572
3831,2023-08-06,0.009655674
6643,2023-08-06,0.032714188
6503,2023-08-06,0.17036374
5133,2023-08-06,0.0032138824
6420,2023-08-06,0.0015134215
7235,2023-08-06,0.4036738
3365,2023-08-06,0.04525278
6045,2023-08-06,0.00032343468
1354,2023-08-06,0.000375847
2398,2023-08-06,0.0018820564
5786,2023-08-06,0.00071394444
2222,2023-08-06,0.00069038075
1907,2023-08-06,0.011426647
3908,2023-08-06,0.24647422
499,2023-08-06,0.01759255
5641,2023-08-06,0.00045945248
365,2023-08-06,0.008730908
2569,2023-08-06,0.0033041835
6932,2023-08-06,0.41554332
4967,2023-08-06,0.025072971
6982,2023-08-06,0.12539327
335,2023-08-06,0.8156565
4794,2023-08-06,0.00023686886
5100,2023-08-06,2.1457672e-06
5016,2023-08-06,0.009119551
1824,2023-08-06,0.00078527135
6136,2023-08-06,0.13084312
378,2023-08-06,0.13542019
6873,2023-08-06,4.204114e-05
2964,2023-08-06,0.001107494
3804,2023-08-06,0.0018529892
2338,2023-08-06,0.0011840662
2917,2023-08-06,0.030017257
6320,2023-08-06,0.00017193954
846,2023-08-06,0.0012116631
2060,2023-08-06,0.00020470221
5467,2023-08-06,0.00025872389
4166,2023-08-06,0.04158622
3889,2023-08-06,0.79307
3089,2023-08-06,0.93428725
1430,2023-08-06,0.64665633
3896,2023-08-06,0.0035930276
2354,2023-08-06,0.004042844
5117,2023-08-06,0.00014356773
4815,2023-08-06,0.0011149248
1274,2023-08-06,0.008499582
3262,2023-08-06,0.988779
1841,2023-08-06,3.0179819e-05
4394,2023-08-06,8.51353e-05
1966,2023-08-06,0.0021643837
4595,2023-08-06,0.0002211531
1418,2023-08-06,0.0066509047
659,2023-08-06,0.03347401
5178,2023-08-06,0.018342892
4973,2023-08-06,0.2235414
7274,2023-08-06,0.0012534261
6367,2023-08-06,0.00037944317
6707,2023-08-06,0.0066789784
1348,2023-08-06,5.9266884e-05
4275,2023-08-06,2.370278e-05
7315,2023-08-06,0.746134
190,2023-08-06,0.0001277725
1881,2023-08-06,0.17785078
3748,2023-08-06,3.1570595e-05
175,2023-08-06,8.515517e-05
5563,2023-08-06,0.0027698677
3052,2023-08-06,0.00043398142
3563,2023-08-06,7.369121e-05
4688,2023-08-06,7.303556e-05
494,2023-08-06,0.00022755067
3598,2023-08-06,0.00083631277
4556,2023-08-06,0.21496691
977,2023-08-06,0.005715668
1333,2023-08-06,0.0033523839
6102,2023-08-06,0.00030167899
5538,2023-08-06,0.026040157
490,2023-08-06,0.004337529
6771,2023-08-06,0.028243065
4433,2023-08-06,0.0049031973
2743,2023-08-06,0.032312315
4514,2023-08-06,0.0020322602
6681,2023-08-06,0.007515689
4051,2023-08-06,0.002490918
813,2023-08-06,0.00029901662
4073,2023-08-06,0.0012068351
2655,2023-08-06,0.94079036
6035,2023-08-06,0.019534012
4490,2023-08-06,7.881721e-05
6436,2023-08-06,0.22712207
279,2023-08-06,0.06430451
6828,2023-08-06,0.07218188
7318,2023-08-06,0.098325826
5424,2023-08-06,0.0021729667
6284,2023-08-06,0.5090441
4941,2023-08-06,0.69954807
4593,2023-08-06,0.15697972
3785,2023-08-06,0.082185864
4992,2023-08-06,0.16175872
2902,2023-08-06,0.0047138133
4277,2023-08-06,0.0023968816
5737,2023-08-06,0.688687
1166,2023-08-06,0.026172003
230,2023-08-06,7.726749e-05
3633,2023-08-06,0.0037487943
1909,2023-08-06,0.00030537447
5306,2023-08-06,0.1016072
4411,2023-08-06,0.00046445927
3692,2023-08-06,0.0011419654
6802,2023-08-06,0.0016435385
6676,2023-08-06,0.00037797293
5086,2023-08-06,0.059850376
3546,2023-08-06,0.00024435917
1959,2023-08-06,0.4924333
3672,2023-08-06,0.0021642048
5667,2023-08-06,0.0019690793
5155,2023-08-06,6.212791e-05
6190,2023-08-06,6.8962574e-05
5355,2023-08-06,0.000104248524
2952,2023-08-06,0.0001749595
878,2023-08-06,0.0006137689
7168,2023-08-06,0.0014470816
621,2023-08-06,0.020449499
3947,2023-08-06,0.0024199684
3880,2023-08-06,0.0006358425
721,2023-08-06,0.23263077
1939,2023-08-06,0.00960356
5956,2023-08-06,0.022288838
2371,2023-08-06,0.011948566
6002,2023-08-06,0.003263374
6114,2023-08-06,0.00024348497
4176,2023-08-06,0.00026355186
3405,2023-08-06,0.022984624
3900,2023-08-06,0.0023696225
4196,2023-08-06,0.1601619
7272,2023-08-06,0.9716093
2418,2023-08-06,0.6415688
5056,2023-08-06,0.00012012323
1703,2023-08-06,0.0047449074
303,2023-08-06,0.0038239558
5796,2023-08-06,0.000104248524
5274,2023-08-06,0.0025708873
4379,2023-08-06,0.00034046173
1074,2023-08-06,0.00816983
358,2023-08-06,0.0041606626
4358,2023-08-06,0.0005791982
3163,2023-08-06,0.0011229515
6406,2023-08-06,0.0075869956
5175,2023-08-06,0.024944225
3680,2023-08-06,0.002153337
6476,2023-08-06,0.00017011166
449,2023-08-06,0.016788343
5848,2023-08-06,0.0005514224
7293,2023-08-06,0.7745993
1230,2023-08-06,0.0055461526
3800,2023-08-06,0.0062521496
6660,2023-08-06,0.07463954
2909,2023-08-06,0.004774908
7141,2023-08-06,0.17903036
2657,2023-08-06,0.0051425896
1955,2023-08-06,0.4704714
4276,2023-08-06,8.094311e-05
405,2023-08-06,0.001566112
4517,2023-08-06,2.3782253e-05
154,2023-08-06,0.016964218
4888,2023-08-06,0.00017275412
6612,2023-08-06,0.021791438
2508,2023-08-06,0.0020112593
6533,2023-08-06,0.023421764
5702,2023-08-06,0.0067179403
6617,2023-08-06,0.47660473
746,2023-08-06,0.018752953
3035,2023-08-06,0.0001278321
3029,2023-08-06,0.0015497804
1095,2023-08-06,0.14869173
2634,2023-08-06,0.01837053
2159,2023-08-06,0.010443847
922,2023-08-06,0.01715684
5577,2023-08-06,0.00019490719
5527,2023-08-06,0.0032389958
4996,2023-08-06,7.134676e-05
6535,2023-08-06,0.00022470951
2911,2023-08-06,0.00024892887
2191,2023-08-06,0.00019288063
3671,2023-08-06,4.9034756e-05
5228,2023-08-06,0.0018434525
5089,2023-08-06,0.0008030136
3575,2023-08-06,0.025169373
4350,2023-08-06,0.0066939793
5010,2023-08-06,0.00010790428
4414,2023-08-06,1.4503797e-05
5876,2023-08-06,6.0538452e-05
1903,2023-08-06,0.0005949934
5674,2023-08-06,0.019343356
3962,2023-08-06,0.0013000965
2763,2023-08-06,0.0010295113
5371,2023-08-06,0.00030104318
2706,2023-08-06,2.9126802e-05
4024,2023-08-06,0.0633924
5404,2023-08-06,0.24439321
53,2023-08-06,0.00029037395
3400,2023-08-06,1.8060207e-05
1835,2023-08-06,6.941954e-05
1941,2023-08-06,0.3626071
2810,2023-08-06,0.0013970137
92,2023-08-06,0.060166854
2257,2023-08-06,7.249912e-05
2236,2023-08-06,0.005266726
6023,2023-08-06,0.00030426183
6302,2023-08-06,0.022498468
6210,2023-08-06,0.0013831655
6511,2023-08-06,0.00134329
5452,2023-08-06,0.0068995752
25,2023-08-06,0.010595818
3470,2023-08-06,0.22398527
48,2023-08-06,8.020798e-05
3306,2023-08-06,0.00074585277
898,2023-08-06,0.01808999
3589,2023-08-06,0.0052607455
6229,2023-08-06,0.02298373
3767,2023-08-06,0.0013511976
4130,2023-08-06,0.003649195
5297,2023-08-06,0.43414792
6340,2023-08-06,0.0006008744
1989,2023-08-06,0.23967607
496,2023-08-06,0.73389626
3943,2023-08-06,0.56891173
502,2023-08-06,0.011431873
857,2023-08-06,0.008656005
688,2023-08-06,0.015357514
6437,2023-08-06,0.00032774606
2951,2023-08-06,0.76811725
2166,2023-08-06,0.041693073
1126,2023-08-06,0.044777572
391,2023-08-06,0.59300405
2776,2023-08-06,0.03312673
4478,2023-08-06,0.0022872884
1427,2023-08-06,0.23344235
513,2023-08-06,0.76938564
4609,2023-08-06,0.39175996
301,2023-08-06,0.0107365055
16,2023-08-06,0.23208527
4067,2023-08-06,0.066616334
2022,2023-08-06,0.00093952817
6579,2023-08-06,0.042538684
223,2023-08-06,0.0071723857
1526,2023-08-06,0.0023610194
5074,2023-08-06,0.35522476
5971,2023-08-06,0.0019176403
5624,2023-08-06,0.00020722549
6260,2023-08-06,7.983049e-05
6439,2023-08-06,0.02494069
2139,2023-08-06,0.00049259263
1199,2023-08-06,1.5676022e-05
126,2023-08-06,4.051129e-05
280,2023-08-06,0.0022779305
5716,2023-08-06,0.00045003495
1513,2023-08-06,0.00014197826
2597,2023-08-06,0.0077953935
3287,2023-08-06,0.0019542377
4646,2023-08-06,0.22593085
2594,2023-08-06,0.0032654803
2202,2023-08-06,0.011530955
6344,2023-08-06,0.0005737543
3932,2023-08-06,0.0001325806
4580,2023-08-06,0.00049966574
1555,2023-08-06,0.0012627641
2497,2023-08-06,0.0032320817
5889,2023-08-06,0.0018196901
5218,2023-08-06,0.17818
7075,2023-08-06,0.7165063
7001,2023-08-06,0.009162624
6252,2023-08-06,0.0410281
1458,2023-08-06,0.0004222393
3338,2023-08-06,0.001285235
2123,2023-08-06,0.0029889147
3571,2023-08-06,0.015623112
2232,2023-08-06,0.0003877282
4886,2023-08-06,3.1451385e-05
7224,2023-08-06,0.42935625
6132,2023-08-06,0.41134274
4549,2023-08-06,0.10008645
4269,2023-08-06,0.031618953
4934,2023-08-06,0.003931979
5851,2023-08-06,0.005113244
3438,2023-08-06,0.0038963358
5480,2023-08-06,0.93335223
7266,2023-08-06,0.0011852185
6521,2023-08-06,0.61413765
1081,2023-08-06,0.0054609575
6387,2023-08-06,0.1658827
290,2023-08-06,0.0018009742
1100,2023-08-06,0.0024017293
3447,2023-08-06,4.0968258e-05
5266,2023-08-06,0.07705144
2061,2023-08-06,0.0095282
217,2023-08-06,0.11510831
2246,2023-08-06,0.00054041547
3777,2023-08-06,0.0052223406
6966,2023-08-06,0.0011450449
1056,2023-08-06,8.5910164e-05
5598,2023-08-06,0.000629286
4619,2023-08-06,0.0012686849
4808,2023-08-06,0.0017418662
2555,2023-08-06,0.0020730097
3288,2023-08-06,0.1440519
6897,2023-08-06,0.010182202
1516,2023-08-06,0.00019842386
6768,2023-08-06,0.026631674
6251,2023-08-06,0.00013434887
781,2023-08-06,0.00792865
2832,2023-08-06,0.0021343231
4916,2023-08-06,0.0004361868
5582,2023-08-06,0.0007347663
785,2023-08-06,0.0003007253
1066,2023-08-06,0.001421233
1711,2023-08-06,6.264448e-05
1033,2023-08-06,0.011795958
5,2023-08-06,0.074857414
3876,2023-08-06,0.00046978393
3617,2023-08-06,0.97468615
3181,2023-08-06,0.9143471
4094,2023-08-06,0.003029724
6753,2023-08-06,0.47678065
4835,2023-08-06,2.203385e-05
5036,2023-08-06,0.844837
2726,2023-08-06,3.6557514e-05
